x,y,z,cluster,original_path
9.661618,22.798063,-4.886917,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\兽面衔环壶_故00077468_HD_rank3_std19.jpg
9.734312,15.012436,4.6764154,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\兽面衔环壶_故00077468_HD_rank4_std25.jpg
2.2743492,26.74793,10.531677,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\几何纹囗_故00077339_HD_rank0_std9.jpg
7.8136196,21.976925,2.998831,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\几何纹囗_故00077339_HD_rank1_std9.jpg
20.393148,15.943497,5.7601304,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\几何纹囗_故00077339_HD_rank2_std15.jpg
15.481651,11.377337,11.51022,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\几何纹囗_故00077339_HD_rank3_std17.jpg
15.581376,7.8964243,3.1192975,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\几何纹囗_故00077339_HD_rank4_std21.jpg
-0.046850216,15.314872,0.49099693,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\匕首_故00077552_HD_rank0_std25.jpg
18.04585,-1.5851871,-1.6748382,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\匕首_故00077552_HD_rank1_std27.jpg
0.03113872,15.278617,0.6450551,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\匕首_故00077552_HD_rank2_std28.jpg
-0.6962378,14.8387785,2.8826208,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\匕首_故00077552_HD_rank3_std29.jpg
18.138695,-3.6695092,11.256054,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\双龙钮钟_故00077233_HD_rank0_std13.jpg
16.865036,4.6137247,6.939909,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\双龙钮钟_故00077233_HD_rank1_std16.jpg
15.383112,5.499915,7.442385,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\双龙钮钟_故00077233_HD_rank2_std17.jpg
18.296957,5.3394923,6.158109,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\双龙钮钟_故00077233_HD_rank3_std22.jpg
17.948076,4.55664,6.4874454,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\双龙钮钟_故00077233_HD_rank4_std23.jpg
-5.832076,16.684689,1.1318121,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\填漆回纹钫_故00077476_HD_rank0_std5.jpg
4.3508463,14.164382,0.19214627,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\填漆回纹钫_故00077476_HD_rank1_std9.jpg
19.3507,6.7485986,13.73013,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\填漆回纹钫_故00077476_HD_rank2_std16.jpg
7.7501802,20.237179,-0.459348,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\填漆回纹钫_故00077476_HD_rank3_std17.jpg
7.783068,5.282039,-22.872124,4,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\填漆回纹钫_故00077476_HD_rank4_std17.jpg
16.201784,9.240511,7.962671,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\夔纹簋_新00104768_HD_rank0_std9.jpg
15.943503,9.113501,7.8809996,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\夔纹簋_新00104768_HD_rank1_std11.jpg
15.215331,-0.83447176,9.317576,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\夔纹簋_新00104768_HD_rank2_std12.jpg
19.15915,9.257607,6.8888726,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\夔纹簋_新00104768_HD_rank3_std13.jpg
9.8471155,10.839307,10.075794,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\夔纹簋_新00104768_HD_rank4_std14.jpg
33.99153,-0.040340193,7.704459,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\夔纹镜_新00104508_HD_rank0_std15.jpg
33.859993,-0.44221273,7.6917925,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\夔纹镜_新00104508_HD_rank1_std15.jpg
34.84328,-1.5335584,6.867509,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\夔纹镜_新00104508_HD_rank2_std16.jpg
34.10103,-0.52151567,7.641223,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\夔纹镜_新00104508_HD_rank3_std16.jpg
33.525097,-0.70239055,7.6250443,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\夔纹镜_新00104508_HD_rank4_std16.jpg
32.926205,-2.687163,9.373952,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\夔纹镜_新00104514_HD_rank0_std18.jpg
30.326872,-4.648678,-5.420148,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\夔纹镜_新00104514_HD_rank1_std18.jpg
32.92099,-2.7177389,9.369162,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\夔纹镜_新00104514_HD_rank2_std19.jpg
30.307505,-4.6711645,-5.4266386,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\夔纹镜_新00104514_HD_rank3_std20.jpg
33.2949,-2.9021864,9.546585,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\夔纹镜_新00104514_HD_rank4_std20.jpg
28.849163,6.888768,6.0554643,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\夔纹镜_新00104515_HD_rank0_std12.jpg
29.20013,6.512388,5.598717,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\夔纹镜_新00104515_HD_rank1_std13.jpg
28.795572,5.8697634,4.7844872,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\夔纹镜_新00104515_HD_rank2_std15.jpg
7.3193765,30.967173,-1.3502787,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\夔纹镜_新00104515_HD_rank3_std16.jpg
29.212006,6.249966,5.33052,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\夔纹镜_新00104515_HD_rank4_std16.jpg
29.018248,-3.1472597,5.80734,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\山字纹镜_故00078228_HD_rank0_std19.jpg
28.897655,-3.6052408,6.3392363,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\山字纹镜_故00078228_HD_rank1_std20.jpg
28.827307,-4.572447,7.2185,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\山字纹镜_故00078228_HD_rank2_std21.jpg
30.141703,-0.517966,5.8678107,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\山字纹镜_故00078228_HD_rank3_std21.jpg
28.71466,-3.6197433,6.3376136,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\山字纹镜_故00078228_HD_rank4_std21.jpg
-5.800792,12.365808,-0.10833395,2,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\平阳鼎_新00010129_HD_rank0_std8.jpg
-5.827209,12.126388,-0.36320823,2,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\平阳鼎_新00010129_HD_rank1_std8.jpg
-6.303059,13.268332,0.027816702,2,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\平阳鼎_新00010129_HD_rank2_std12.jpg
-5.50813,14.16555,-1.4694698,2,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\平阳鼎_新00010129_HD_rank3_std13.jpg
-1.427715,24.648983,-3.557394,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\平阳鼎_新00010129_HD_rank4_std14.jpg
-2.7057703,24.366634,7.6028833,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\弦纹鉴_故00077222_HD_rank0_std9.jpg
1.0245068,26.970573,3.4283512,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\弦纹鉴_故00077222_HD_rank1_std10.jpg
0.16031255,28.403824,4.881914,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\弦纹鉴_故00077222_HD_rank2_std12.jpg
-2.8816803,24.877365,3.7016926,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\弦纹鉴_故00077222_HD_rank3_std15.jpg
-5.1443167,25.177216,2.441069,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\弦纹鉴_故00077222_HD_rank4_std15.jpg
5.994339,15.030707,-6.915744,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\弦纹鼎_新00010211_HD_rank0_std17.jpg
5.949315,15.45204,-7.1240706,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\弦纹鼎_新00010211_HD_rank1_std21.jpg
2.4174297,25.141088,-11.404357,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\弦纹鼎_新00010211_HD_rank2_std23.jpg
4.5600996,16.759205,-6.9530635,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\弦纹鼎_新00010211_HD_rank3_std23.jpg
8.966396,11.272582,4.931951,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\弦纹鼎_新00010211_HD_rank4_std25.jpg
8.871982,17.10912,-3.2743673,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\戈_新00104715_HD_rank0_std24.jpg
6.6047063,3.4710612,-1.0117781,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\戈_新00104717_HD_rank0_std13.jpg
3.062588,9.287366,-4.9483213,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\戈_新00104717_HD_rank1_std14.jpg
7.1206574,14.352835,-2.307806,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\戈_新00104717_HD_rank2_std17.jpg
6.7225733,30.608593,-5.9198623,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\戈_新00104717_HD_rank3_std17.jpg
20.766073,19.122686,0.6530022,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\戈_新00104717_HD_rank4_std18.jpg
18.554123,5.601242,5.796578,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\桥钮编镈_故00077508_HD_rank0_std20.jpg
12.427828,4.8975115,8.316915,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\桥钮编镈_故00077508_HD_rank1_std22.jpg
21.166183,-0.1432064,15.03512,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\桥钮编镈_故00077508_HD_rank2_std24.jpg
21.261147,-0.06516705,15.0822735,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\桥钮编镈_故00077508_HD_rank3_std25.jpg
22.7906,0.5850653,15.551427,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\桥钮编镈_故00077508_HD_rank4_std27.jpg
10.494292,10.268955,10.365593,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\狩猎纹壶_故00077463_HD_rank0_std15.jpg
11.282445,9.278651,11.478488,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\狩猎纹壶_故00077463_HD_rank1_std17.jpg
2.3296492,20.77392,-4.855105,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\狩猎纹壶_故00077463_HD_rank2_std19.jpg
28.296043,5.370592,4.4606614,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\狩猎纹壶_故00077463_HD_rank3_std21.jpg
28.049568,5.0734744,4.263962,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\狩猎纹壶_故00077463_HD_rank4_std22.jpg
6.716622,25.6146,1.154663,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\磬_新00098460_HD_rank0_std13.jpg
6.762726,25.726742,1.5310842,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\磬_新00098460_HD_rank1_std16.jpg
10.049745,22.161886,10.740438,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\磬_新00098460_HD_rank2_std16.jpg
6.7132826,25.686064,4.932325,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\磬_新00098460_HD_rank3_std18.jpg
10.683315,22.13935,10.826632,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\磬_新00098460_HD_rank4_std20.jpg
4.422275,8.286832,10.891103,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\粟纹壶_故00077048_HD_rank0_std11.jpg
10.96543,5.5288987,12.26199,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\粟纹壶_故00077048_HD_rank1_std21.jpg
6.909057,-1.4569374,9.564462,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\粟纹壶_故00077048_HD_rank2_std22.jpg
6.8603745,-1.4788522,9.554957,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\粟纹壶_故00077048_HD_rank3_std23.jpg
8.221801,-0.8774041,9.910941,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\粟纹壶_故00077048_HD_rank4_std23.jpg
18.569914,24.223434,-8.9072275,4,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\素甗_新00099923_HD_rank0_std25.jpg
8.776403,21.364227,-11.933111,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\素甗_新00099923_HD_rank1_std26.jpg
9.50869,21.255268,-11.372017,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\素甗_新00099923_HD_rank2_std29.jpg
4.435086,25.399359,-6.997723,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\素甗_新00099923_HD_rank3_std30.jpg
18.57547,24.235455,-8.903279,4,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\素甗_新00099923_HD_rank4_std30.jpg
16.239452,17.695063,-6.351642,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\绳纹坠_新00104646_HD_rank0_std19.jpg
14.438366,22.353115,-0.4329557,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\绳纹坠_新00104646_HD_rank1_std26.jpg
0.50515777,17.73457,-8.178594,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\绳纹鼎_新00078738_HD_rank0_std10.jpg
4.324168,19.667675,-6.4442987,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\绳纹鼎_新00078738_HD_rank1_std13.jpg
0.6142626,15.7409,-8.111916,4,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\绳纹鼎_新00078738_HD_rank2_std15.jpg
0.59493345,16.185726,-8.650708,4,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\绳纹鼎_新00078738_HD_rank3_std15.jpg
2.3235347,23.39154,-2.7194836,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\绳纹鼎_新00078738_HD_rank4_std18.jpg
14.111799,12.79151,0.7250379,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\绳纹鼎_新00129210_HD_rank0_std17.jpg
13.745761,19.554554,3.4572978,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\绳纹鼎_新00129210_HD_rank1_std18.jpg
9.890366,27.210596,0.85826224,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\绳纹鼎_新00129210_HD_rank2_std20.jpg
10.009036,27.034897,0.5415105,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\绳纹鼎_新00129210_HD_rank3_std22.jpg
13.699221,10.361998,9.401375,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\绳纹鼎_新00129210_HD_rank4_std24.jpg
21.663008,16.96969,5.01068,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\绹纹扁壶_故00077054_HD_rank0_std13.jpg
17.710278,20.554008,-7.797114,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\绹纹扁壶_故00077054_HD_rank1_std13.jpg
21.674526,17.034904,5.035577,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\绹纹扁壶_故00077054_HD_rank2_std13.jpg
21.593634,16.76936,5.111435,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\绹纹扁壶_故00077054_HD_rank3_std14.jpg
6.264931,6.695285,-0.11900753,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\绹纹扁壶_故00077054_HD_rank4_std15.jpg
25.427425,1.7245549,4.105216,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\羽状纹壶_故00077467_HD_rank0_std17.jpg
25.384169,1.588746,4.03743,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\羽状纹壶_故00077467_HD_rank1_std18.jpg
25.271498,-0.38143116,3.675864,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\羽状纹壶_故00077467_HD_rank2_std18.jpg
10.909496,6.369842,11.604277,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\羽状纹壶_故00077467_HD_rank3_std20.jpg
21.23751,15.660248,3.3583407,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\羽状纹壶_故00077467_HD_rank4_std20.jpg
5.281735,11.747793,-20.575481,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\蛙蛇纹牌饰_资青铜00000003_HD_rank0_std17.jpg
20.608711,20.194918,-9.050309,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\蛙蛇纹牌饰_资青铜00000003_HD_rank1_std19.jpg
19.73208,19.860939,-10.171607,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\蛙蛇纹牌饰_资青铜00000003_HD_rank2_std25.jpg
9.902266,24.315268,-3.6173973,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\螭纹车饰_新00104578_HD_rank0_std16.jpg
16.169174,20.067743,3.496573,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\螭纹车饰_新00104578_HD_rank1_std18.jpg
6.5212884,26.803808,-2.274358,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\螭纹车饰_新00104578_HD_rank2_std18.jpg
16.814228,19.27549,3.2048936,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\螭纹车饰_新00104578_HD_rank3_std19.jpg
10.035118,25.204153,-3.7900338,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\螭纹车饰_新00104578_HD_rank4_std20.jpg
31.575777,0.98176086,7.3544855,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\螭纹镜_新00104505_HD_rank0_std21.jpg
31.974905,-1.1709073,6.5955973,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\螭纹镜_新00104505_HD_rank1_std22.jpg
32.74102,-1.3438394,5.7699575,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\螭纹镜_新00104505_HD_rank2_std24.jpg
33.204758,-2.1624632,4.987696,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\螭纹镜_新00104505_HD_rank3_std24.jpg
34.139942,-3.129104,4.591824,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\螭纹镜_新00104505_HD_rank4_std24.jpg
33.07951,-2.5421271,5.678497,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\蟠夔纹镜_新00100564_HD_rank0_std18.jpg
33.119095,-2.5242984,5.6963835,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\蟠夔纹镜_新00100564_HD_rank1_std20.jpg
32.382244,-0.4587549,7.3827477,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\蟠夔纹镜_新00100564_HD_rank2_std22.jpg
32.40556,-0.6284602,7.199871,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\蟠夔纹镜_新00100564_HD_rank3_std22.jpg
32.01204,-0.019606372,7.3001356,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\蟠夔纹镜_新00100564_HD_rank4_std22.jpg
12.022927,5.9643397,12.754625,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\蟠虯纹盘_故00077177_HD_rank0_std20.jpg
1.7288499,5.6422987,-2.3929188,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\蟠虯纹盘_故00077177_HD_rank1_std21.jpg
1.2803764,5.7802505,-2.5455935,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\蟠虯纹盘_故00077177_HD_rank2_std21.jpg
2.1733158,5.406277,-2.0248513,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\蟠虯纹盘_故00077177_HD_rank3_std22.jpg
0.9589445,6.484075,-2.799129,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\蟠虯纹盘_故00077177_HD_rank4_std22.jpg
18.78009,5.290026,10.511139,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\蟠虯纹钟_故00077602_HD_rank0_std17.jpg
19.200096,5.747298,7.572126,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\蟠虯纹钟_故00077602_HD_rank1_std22.jpg
18.64935,5.655981,10.678618,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\蟠虯纹钟_故00077602_HD_rank2_std23.jpg
18.524168,6.0050716,7.586311,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\蟠虯纹钟_故00077602_HD_rank3_std27.jpg
17.083551,-2.610539,5.981182,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\蟠虯纹钟_故00077602_HD_rank4_std31.jpg
17.785124,11.313401,4.4008574,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\蟠虯纹镈_故00077509_HD_rank0_std21.jpg
10.346089,8.876582,12.425334,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\蟠虯纹镈_故00077509_HD_rank1_std23.jpg
18.38253,6.8929267,7.144105,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\蟠虯纹镈_故00077509_HD_rank2_std23.jpg
18.352915,6.043767,11.108584,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\蟠虯纹镈_故00077509_HD_rank3_std24.jpg
9.884856,9.455672,13.7537365,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\蟠虯纹镈_故00077509_HD_rank4_std26.jpg
9.467666,10.711006,1.6396853,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\蟠虯纹鼎_故00076854_HD_rank0_std11.jpg
0.69965804,21.29734,13.529095,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\蟠虯纹鼎_故00076854_HD_rank1_std13.jpg
22.905224,-2.3938735,16.9081,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\蟠虯纹鼎_故00076854_HD_rank2_std16.jpg
25.09855,5.4691663,4.024786,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\蟠虯纹鼎_故00076854_HD_rank3_std19.jpg
25.093866,5.5273957,4.000707,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\蟠虯纹鼎_故00076854_HD_rank4_std20.jpg
0.08127021,5.476611,5.3957596,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\蟠虺纹簠盖_故00076956_HD_rank0_std22.jpg
4.2459717,5.8446145,0.3842554,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\蟠虺纹簠盖_故00076956_HD_rank1_std24.jpg
-0.015483443,5.0396914,5.357787,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\战国\蟠虺纹簠盖_故00076956_HD_rank2_std25.jpg
